Data,Label
FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice,Invalid
FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice,Invalid
FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice,Invalid
FinancialIdentificationSchemeName1Choice |  FinancialIdentificationSchemeName1Choice,Invalid
/rest/deleteTreeRecord/requestDetailsId/,Invalid
8443/nexus/content/repositories/releases,Invalid
FindSiblingControlsByParentIDAPIViewTest |  FindSiblingControlsByParentIDAPIViewTest,Invalid
8443/nexus/content/repositories/releases,Invalid
8443/nexus/content/repositories/releases,Invalid
url=filebrowser/ipc/api/v1/download/file,Invalid
8443/nexus/content/repositories/releases,Invalid
Lcdm/product/template/ContractualProduct |  Lcom/rosetta/model/metafields/MetaFields |  com/rosetta/model/lib/RosettaModelObject,Invalid
Lcdm/product/template/ContractualProduct |  Lcom/rosetta/model/metafields/MetaFields |  Lcdm/product/template/ContractualProduct |  Lcom/rosetta/model/metafields/MetaFields |  Lcdm/product/template/ContractualProduct |  Lcom/rosetta/model/metafields/MetaFields |  9com/rosetta/model/metafields/MetaFields |  Lcom/rosetta/model/metafields/MetaFields |  Lcom/rosetta/model/metafields/MetaFields,Invalid
com/rosetta/model/lib/RosettaModelObject |  Lcom/rosetta/model/lib/process/Processor |  Lcom/rosetta/model/metafields/MetaFields |  9com/rosetta/model/metafields/MetaFields |  Lcom/rosetta/model/metafields/MetaFields |  Lcom/rosetta/model/metafields/MetaFields,Invalid
8443/nexus/content/repositories/releases,Invalid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
sg/ogw/load/services/IWSGService1/IAM/as |  sg/services/KGUATN4/MBSGService0/IAM/xxx |  sg/services/KGUATN5/MBSGService0/IAM/xxx,Invalid
75c5e90a222ab406e416cbf590a5397028a52de3,Valid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
com/loginSubscriberv2/logout/idealLogout,Invalid
/v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command,Invalid
,Invalid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
com/loginSubscriberv2/logout/idealLogout,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
83401079053dca11d61945bd9beef9ecf7576cbf |  120218a98d5749acb9d418c598b987b25451db79 |  3307a5edccb74c0edc8eb391a31aed09b0508834,Valid
FindSiblingControlsByParentIDAPIViewTest |  FindSiblingControlsByParentIDAPIViewTest,Invalid
com/loginSubscriberv2/logout/idealLogout,Invalid
getAssetsAndLiabilitiesLevelOneSummaryV2 |  getAssetsAndLiabilitiesLevelOneSummaryV3,Invalid
/v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command,Invalid
/v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
/v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command |  /v1/customers/profiles/attribute/command,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
8443/nexus/content/repositories/dbsrepo/ |  8443/nexus/content/repositories/dbsrepo/,Invalid
8506521BFC350652163895D4C26DEE124209AA9E,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
8443/dcifgit/users/nikhilbhandari/avatar |  8443/dcifgit/users/foongchunfoong/avatar |  8443/dcifgit/users/stephenbalquin/avatar |  8443/dcifgit/users/singhloveneesh/avatar,Invalid
cmFmQWdlbnRVc2VyOnBENG9uM1VAMjAyMUFnI250,Invalid
cmFmQWdlbnRVc2VyOnBENG9uM1VAMjAyMUFnI250,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
BancaInsuranceIndicatiorVCViewController ,Invalid
showErrorMessageIBANForSpectialCharSSOD3 |  showErrorMessageIBANForSpectialCharSSOD3 |  showErrorMessageIBANForSpectialCharSSOD3 |  showErrorMessageIBANForSpectialCharSSOD3 |  showErrorMessageIBANForSpectialCharSSOD3,Invalid
/mobile/v3/article/getArticlesBasedOnTag |  /mobile/v3/article/getArticlesBasedOnTag,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
75c5e90a222ab406e416cbf590a5397028a52de3,Valid
/Clients/Client360/Accounts/Loan/Details,Invalid
/rest/deleteTreeRecord/requestDetailsId/,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
FindSiblingControlsByParentIDAPIViewTest |  FindSiblingControlsByParentIDAPIViewTest,Invalid
org/apache/maven/wrapper/WrapperExecutor |  org/apache/maven/wrapper/WrapperExecutor,Invalid
org/apache/maven/wrapper/WrapperExecutor |  org/apache/maven/wrapper/WrapperExecutor,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
Lnet/sf/jasperreports/engine/JRSortField,Invalid
FindSiblingControlsByParentIDAPIViewTest |  FindSiblingControlsByParentIDAPIViewTest,Invalid
FindSiblingControlsByParentIDAPIViewTest |  FindSiblingControlsByParentIDAPIViewTest,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
com/v2/customers/productservices/enquiry,Invalid
simm/mrsg/oauth2/authorization/forgerock,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
com/v2/customers/productservices/enquiry,Invalid
8443/dcifgit/users/nikhilbhandari/avatar |  8443/dcifgit/users/foongchunfoong/avatar |  8443/dcifgit/users/stephenbalquin/avatar |  8443/dcifgit/users/singhloveneesh/avatar,Invalid
com/v2/customers/productservices/enquiry,Invalid
/rest/deleteTreeRecord/requestDetailsId/,Invalid
com/v2/customers/productservices/enquiry,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
8443/dcifgit/users/manikandarajan/avatar,Invalid
8443/dcifgit/users/manikandarajan/avatar,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
com/v2/customers/productservices/enquiry,Invalid
com/v2/customers/productservices/enquiry,Invalid
limitCombinationIdsToDisableBankLimits=4,Invalid
com/v2/customers/productservices/enquiry,Invalid
service/v3/onboarding/autoScaling/enable,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
/Clients/Client360/Accounts/Loan/Details,Invalid
8443/dcifgit/users/nikhilbhandari/avatar |  8443/dcifgit/users/foongchunfoong/avatar |  8443/dcifgit/users/stephenbalquin/avatar |  8443/dcifgit/users/singhloveneesh/avatar,Invalid
com/v2/customers/productservices/enquiry,Invalid
com/v2/customers/productservices/enquiry,Invalid
8443/dcifgit/users/nikhilbhandari/avatar |  8443/dcifgit/users/foongchunfoong/avatar |  8443/dcifgit/users/stephenbalquin/avatar |  8443/dcifgit/users/singhloveneesh/avatar,Invalid
com/v2/customers/productservices/enquiry,Invalid
com/v2/customers/productservices/enquiry,Invalid
com/v2/customers/productservices/enquiry,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
com/v2/customers/productservices/enquiry,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
user/assemble/backup/assemble/metricbeat,Invalid
optionalBioReferenceVerificationResource |  optionalBioReferenceVerificationResource,Invalid
mapToProspectCommunicationWithNullValues |  getEvaluatePartyStatusResponseOfCustomer |  getBioReferenceNumberInformationResponse |  mapToProspectCommunicationWithNullValues,Invalid
mapToBioReferenceNumberRetrievalResponse |  mapToCustomerKycDocumentRetrivalResponse |  mapToComplianceCheckVerificationResponse,Invalid
getBioReferenceNumberInformationResponse |  getBioReferenceNumberInformationResponse,Invalid
createBioReferenceNumberCreationResponse |  createBioReferenceNumberCreationResponse,Invalid
mapToBioReferenceNumberRetrievalResponse |  mapToCustomerKycDocumentRetrivalResponse |  mapToComplianceCheckVerificationResponse,Invalid
retrieveBioReferencesByListOfProspectIds,Invalid
mapToBioReferenceNumberRetrievalResponse |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  mapToCustomerKycDocumentRetrivalResponse |  testShouldReturnUpdateCustomerKycOptions |  mapToComplianceCheckVerificationResponse,Invalid
mapToBioReferenceNumberRetrievalResponse |  mapToBioReferenceNumberRetrievalResponse |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  mapToCustomerKycDocumentRetrivalResponse |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  bioReferenceNumberCreationResponseResult |  getBioReferenceNumberInformationResponse |  mapToComplianceCheckVerificationResponse,Invalid
sg/ogw/load/services/IWSGService1/IAM/as |  sg/services/KGUATN4/MBSGService0/IAM/xxx |  sg/services/KGUATN5/MBSGService0/IAM/xxx,Invalid
/IBNG/gr/api/payments/applications/d2pay,Invalid
/ogw/load/services/IWSGService1/channels,Invalid
saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval,Invalid
saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval |  saveApprovalActionsInfoForOnlineApproval,Invalid
pararun=/OthersReleases/iWork/Automation,Invalid
com/sites/SGDataFirst/SitePages/main/ada |  8443/dcifcnfl/dpa/latest/frameworks/data,Invalid
com/dbs/iserve/ma/entity/MACustomerRecEO |  com/dbs/iserve/ma/entity/MAQuestionsEOPK |  com/dbs/iserve/ma/vo/MAQuestionMappingVO |  com/dbs/iserve/ma/vo/QuestionsAnsweredVO |  com/dbs/iserve/macore/common/vo/StatusTO |  com/dbs/iserve/ma/entity/MACustomerRecEO |  com/dbs/iserve/ma/entity/MAQuestionsEOPK |  com/dbs/iserve/ma/vo/MAQuestionMappingVO |  com/dbs/iserve/ma/vo/QuestionsAnsweredVO |  com/dbs/iserve/macore/common/vo/StatusTO,Invalid
InvoiceManagementApprovalFilterComponent,Invalid
syncLimitChangeWithCountryLimitStructure,Invalid
InvoiceManagementApprovalFilterComponent,Invalid
org/apache/commons/io/FileDeleteStrategy |  org/apache/commons/io/FileDeleteStrategy |  org/apache/commons/io/output/ProxyWriter |  org/apache/commons/io/FileDeleteStrategy |  org/apache/commons/io/FileDeleteStrategy |  org/apache/commons/io/output/ProxyWriter,Invalid
